"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"COL154","COL154_3673617","3","3673617","Olaya","6.60351","-75.78612","ADM2","second-order administrative division","6295630|6255150|CO|02|3673617","Earth|South America|Colombia|Antioquia|Olaya","1","1"
"COL689","COL689_3673432","3","3673432","Pachavita","5.10999","-73.42376","ADM2","second-order administrative division","6295630|6255150|CO|36|3673432","Earth|South America|Colombia|Departamento de Boyacá|Pachavita","1","1"
"COL403","COL403_3673432","3","3673432","Pachavita","5.10999","-73.42376","ADM2","second-order administrative division","6295630|6255150|CO|36|3673432","Earth|South America|Colombia|Departamento de Boyacá|Pachavita","1","1"
"COL689","COL689_9172413","3","9172413","Páez","5.06832","-73.03077","ADM2","second-order administrative division","6295630|6255150|CO|36|9172413","Earth|South America|Colombia|Departamento de Boyacá|Páez","1","1"
"COL403","COL403_9172413","3","9172413","Páez","5.06832","-73.03077","ADM2","second-order administrative division","6295630|6255150|CO|36|9172413","Earth|South America|Colombia|Departamento de Boyacá|Páez","1","1"
"COL689","COL689_3673371","3","3673371","Paipa","5.80851","-73.16395","ADM2","second-order administrative division","6295630|6255150|CO|36|3673371","Earth|South America|Colombia|Departamento de Boyacá|Paipa","1","1"
"COL403","COL403_3673371","3","3673371","Paipa","5.80851","-73.16395","ADM2","second-order administrative division","6295630|6255150|CO|36|3673371","Earth|South America|Colombia|Departamento de Boyacá|Paipa","1","1"
"COL689","COL689_3673353","3","3673353","Pajarito","5.34751","-72.72075","ADM2","second-order administrative division","6295630|6255150|CO|36|3673353","Earth|South America|Colombia|Departamento de Boyacá|Pajarito","1","1"
"COL403","COL403_3673353","3","3673353","Pajarito","5.34751","-72.72075","ADM2","second-order administrative division","6295630|6255150|CO|36|3673353","Earth|South America|Colombia|Departamento de Boyacá|Pajarito","1","1"
"COL689","COL689_3672982","3","3672982","Panqueba","6.40494","-72.47515","ADM2","second-order administrative division","6295630|6255150|CO|36|3672982","Earth|South America|Colombia|Departamento de Boyacá|Panqueba","1","1"
"COL403","COL403_3672982","3","3672982","Panqueba","6.40494","-72.47515","ADM2","second-order administrative division","6295630|6255150|CO|36|3672982","Earth|South America|Colombia|Departamento de Boyacá|Panqueba","1","1"
"COL689","COL689_3672670","3","3672670","Paya","5.66667","-72.38167","ADM2","second-order administrative division","6295630|6255150|CO|36|3672670","Earth|South America|Colombia|Departamento de Boyacá|Paya","1","1"
"COL403","COL403_3672670","3","3672670","Paya","5.66667","-72.38167","ADM2","second-order administrative division","6295630|6255150|CO|36|3672670","Earth|South America|Colombia|Departamento de Boyacá|Paya","1","1"
"COL689","COL689_3672652","3","3672652","Paz de Río","6.00219","-72.78856","ADM2","second-order administrative division","6295630|6255150|CO|36|3672652","Earth|South America|Colombia|Departamento de Boyacá|Paz de Río","1","1"
"COL403","COL403_3672652","3","3672652","Paz de Río","6.00219","-72.78856","ADM2","second-order administrative division","6295630|6255150|CO|36|3672652","Earth|South America|Colombia|Departamento de Boyacá|Paz de Río","1","1"
"COL689","COL689_3672541","3","3672541","Peñol","6.25","-75.25","ADM2","second-order administrative division","6295630|6255150|CO|02|3672541","Earth|South America|Colombia|Antioquia|Peñol","1","1"
"COL689","COL689_3672513","3","3672513","Peque","7.0","-75.83333","ADM2","second-order administrative division","6295630|6255150|CO|02|3672513","Earth|South America|Colombia|Antioquia|Peque","1","1"
"COL689","COL689_3672430","3","3672430","Pesca","5.58333","-73.05","ADM2","second-order administrative division","6295630|6255150|CO|36|3672430","Earth|South America|Colombia|Departamento de Boyacá|Pesca","1","1"
"COL403","COL403_3672430","3","3672430","Pesca","5.58333","-73.05","ADM2","second-order administrative division","6295630|6255150|CO|36|3672430","Earth|South America|Colombia|Departamento de Boyacá|Pesca","1","1"
"COL689","COL689_3672144","3","3672144","Pisba","5.74278","-72.48944","ADM2","second-order administrative division","6295630|6255150|CO|36|3672144","Earth|South America|Colombia|Departamento de Boyacá|Pisba","1","1"
"COL403","COL403_3672144","3","3672144","Pisba","5.74278","-72.48944","ADM2","second-order administrative division","6295630|6255150|CO|36|3672144","Earth|South America|Colombia|Departamento de Boyacá|Pisba","1","1"
"COL689","COL689_3671541","3","3671541","Puerto Berrío","6.41667","-74.5","ADM2","second-order administrative division","6295630|6255150|CO|02|3671541","Earth|South America|Colombia|Antioquia|Puerto Berrío","1","1"
"COL60","COL60_3671541","3","3671541","Puerto Berrío","6.41667","-74.5","ADM2","second-order administrative division","6295630|6255150|CO|02|3671541","Earth|South America|Colombia|Antioquia|Puerto Berrío","1","1"
"COL689","COL689_3671533","3","3671533","Puerto Boyacá","6.0","-74.41667","ADM2","second-order administrative division","6295630|6255150|CO|36|3671533","Earth|South America|Colombia|Departamento de Boyacá|Puerto Boyacá","1","1"
"COL403","COL403_3671533","3","3671533","Puerto Boyacá","6.0","-74.41667","ADM2","second-order administrative division","6295630|6255150|CO|36|3671533","Earth|South America|Colombia|Departamento de Boyacá|Puerto Boyacá","1","1"
"COL689","COL689_9172360","3","9172360","Puerto Gaitán","3.99382","-71.63701","ADM2","second-order administrative division","6295630|6255150|CO|19|9172360","Earth|South America|Colombia|Departamento del Meta|Puerto Gaitán","1","1"
"COL149","COL149_9172360","3","9172360","Puerto Gaitán","3.99382","-71.63701","ADM2","second-order administrative division","6295630|6255150|CO|19|9172360","Earth|South America|Colombia|Departamento del Meta|Puerto Gaitán","1","1"
"COL689","COL689_3671425","3","3671425","Puerto Lleras","3.21794","-73.23215","ADM2","second-order administrative division","6295630|6255150|CO|19|3671425","Earth|South America|Colombia|Departamento del Meta|Puerto Lleras","1","1"
"COL149","COL149_3671425","3","3671425","Puerto Lleras","3.21794","-73.23215","ADM2","second-order administrative division","6295630|6255150|CO|19|3671425","Earth|South America|Colombia|Departamento del Meta|Puerto Lleras","1","1"
"COL689","COL689_9179886","3","9179886","Puerto Nare","6.19167","-74.5867","ADM2","second-order administrative division","6295630|6255150|CO|02|9179886","Earth|South America|Colombia|Antioquia|Puerto Nare","1","1"
"COL60","COL60_9179886","3","9179886","Puerto Nare","6.19167","-74.5867","ADM2","second-order administrative division","6295630|6255150|CO|02|9179886","Earth|South America|Colombia|Antioquia|Puerto Nare","1","1"
"COL689","COL689_9172233","3","9172233","Puerto Triunfo","5.93964","-74.70411","ADM2","second-order administrative division","6295630|6255150|CO|02|9172233","Earth|South America|Colombia|Antioquia|Puerto Triunfo","1","1"
"COL689","COL689_9172272","3","9172272","Quípama","5.5623","-74.27712","ADM2","second-order administrative division","6295630|6255150|CO|36|9172272","Earth|South America|Colombia|Departamento de Boyacá|Quípama","1","1"
"COL403","COL403_9172272","3","9172272","Quípama","5.5623","-74.27712","ADM2","second-order administrative division","6295630|6255150|CO|36|9172272","Earth|South America|Colombia|Departamento de Boyacá|Quípama","1","1"
"COL689","COL689_3671003","3","3671003","Ramiriquí","5.28501","-73.33375","ADM2","second-order administrative division","6295630|6255150|CO|36|3671003","Earth|South America|Colombia|Departamento de Boyacá|Ramiriquí","1","1"
"COL403","COL403_3671003","3","3671003","Ramiriquí","5.28501","-73.33375","ADM2","second-order administrative division","6295630|6255150|CO|36|3671003","Earth|South America|Colombia|Departamento de Boyacá|Ramiriquí","1","1"
"COL689","COL689_3670967","3","3670967","Ráquira","5.48395","-73.65658","ADM2","second-order administrative division","6295630|6255150|CO|36|3670967","Earth|South America|Colombia|Departamento de Boyacá|Ráquira","1","1"
"COL403","COL403_3670967","3","3670967","Ráquira","5.48395","-73.65658","ADM2","second-order administrative division","6295630|6255150|CO|36|3670967","Earth|South America|Colombia|Departamento de Boyacá|Ráquira","1","1"
"COL689","COL689_3670853","3","3670853","Retiro","6.08333","-75.5","ADM2","second-order administrative division","6295630|6255150|CO|02|3670853","Earth|South America|Colombia|Antioquia|Retiro","1","1"
"COL689","COL689_3670736","3","3670736","Rionegro","6.16667","-75.41667","ADM2","second-order administrative division","6295630|6255150|CO|02|3670736","Earth|South America|Colombia|Antioquia|Rionegro","1","1"
"COL689","COL689_3670627","3","3670627","Rondón","5.41667","-73.16667","ADM2","second-order administrative division","6295630|6255150|CO|36|3670627","Earth|South America|Colombia|Departamento de Boyacá|Rondón","1","1"
"COL403","COL403_3670627","3","3670627","Rondón","5.41667","-73.16667","ADM2","second-order administrative division","6295630|6255150|CO|36|3670627","Earth|South America|Colombia|Departamento de Boyacá|Rondón","1","1"
"COL689","COL689_3670508","3","3670508","Sabanalarga","6.91667","-75.8","ADM2","second-order administrative division","6295630|6255150|CO|02|3670508","Earth|South America|Colombia|Antioquia|Sabanalarga","1","1"
"COL154","COL154_3670508","3","3670508","Sabanalarga","6.91667","-75.8","ADM2","second-order administrative division","6295630|6255150|CO|02|3670508","Earth|South America|Colombia|Antioquia|Sabanalarga","1","1"
"COL689","COL689_9172235","3","9172235","Sabaneta","6.1289","-75.62738","ADM2","second-order administrative division","6295630|6255150|CO|02|9172235","Earth|South America|Colombia|Antioquia|Sabaneta","1","1"
"COL534","COL534_9172235","3","9172235","Sabaneta","6.1289","-75.62738","ADM2","second-order administrative division","6295630|6255150|CO|02|9172235","Earth|South America|Colombia|Antioquia|Sabaneta","1","1"
"COL689","COL689_3670432","3","3670432","Sáchica","5.54432","-73.56586","ADM2","second-order administrative division","6295630|6255150|CO|36|3670432","Earth|South America|Colombia|Departamento de Boyacá|Sáchica","1","1"
"COL403","COL403_3670432","3","3670432","Sáchica","5.54432","-73.56586","ADM2","second-order administrative division","6295630|6255150|CO|36|3670432","Earth|South America|Colombia|Departamento de Boyacá|Sáchica","1","1"
"COL689","COL689_3670351","3","3670351","Salgar","6.0","-76.0","ADM2","second-order administrative division","6295630|6255150|CO|02|3670351","Earth|South America|Colombia|Antioquia|Salgar","1","1"
"COL154","COL154_3670351","3","3670351","Salgar","6.0","-76.0","ADM2","second-order administrative division","6295630|6255150|CO|02|3670351","Earth|South America|Colombia|Antioquia|Salgar","1","1"
"COL689","COL689_3670230","3","3670230","San Andrés de Cuerquía","6.91667","-75.66667","ADM2","second-order administrative division","6295630|6255150|CO|02|3670230","Earth|South America|Colombia|Antioquia|San Andrés de Cuerquía","1","1"
"COL689","COL689_3670010","3","3670010","San Carlos","6.2","-74.91667","ADM2","second-order administrative division","6295630|6255150|CO|02|3670010","Earth|South America|Colombia|Antioquia|San Carlos","1","1"
"COL78","COL78_3670010","3","3670010","San Carlos","6.2","-74.91667","ADM2","second-order administrative division","6295630|6255150|CO|02|3670010","Earth|South America|Colombia|Antioquia|San Carlos","1","1"
"COL689","COL689_9172358","3","9172358","San Carlos de Guaroa","3.79842","-73.21786","ADM2","second-order administrative division","6295630|6255150|CO|19|9172358","Earth|South America|Colombia|Departamento del Meta|San Carlos de Guaroa","1","1"
"COL689","COL689_9172273","3","9172273","San Eduardo","5.20402","-73.07286","ADM2","second-order administrative division","6295630|6255150|CO|36|9172273","Earth|South America|Colombia|Departamento de Boyacá|San Eduardo","1","1"
"COL403","COL403_9172273","3","9172273","San Eduardo","5.20402","-73.07286","ADM2","second-order administrative division","6295630|6255150|CO|36|9172273","Earth|South America|Colombia|Departamento de Boyacá|San Eduardo","1","1"
"COL689","COL689_9172258","3","9172258","San Francisco","5.85974","-74.97901","ADM2","second-order administrative division","6295630|6255150|CO|02|9172258","Earth|South America|Colombia|Antioquia|San Francisco","1","1"
"COL689","COL689_3669722","3","3669722","San Jerónimo","6.45","-75.7","ADM2","second-order administrative division","6295630|6255150|CO|02|3669722","Earth|South America|Colombia|Antioquia|San Jerónimo","1","1"
"COL154","COL154_3669722","3","3669722","San Jerónimo","6.45","-75.7","ADM2","second-order administrative division","6295630|6255150|CO|02|3669722","Earth|South America|Colombia|Antioquia|San Jerónimo","1","1"
"COL86","COL86_3669722","3","3669722","San Jerónimo","6.45","-75.7","ADM2","second-order administrative division","6295630|6255150|CO|02|3669722","Earth|South America|Colombia|Antioquia|San Jerónimo","1","1"
"COL689","COL689_9172236","3","9172236","San José de La Montaña","6.82205","-75.69757","ADM2","second-order administrative division","6295630|6255150|CO|02|9172236","Earth|South America|Colombia|Antioquia|San José de La Montaña","1","1"
"COL689","COL689_3669542","3","3669542","San José de Pare","5.97681","-73.55959","ADM2","second-order administrative division","6295630|6255150|CO|36|3669542","Earth|South America|Colombia|Departamento de Boyacá|San José de Pare","1","1"
"COL403","COL403_3669542","3","3669542","San José de Pare","5.97681","-73.55959","ADM2","second-order administrative division","6295630|6255150|CO|36|3669542","Earth|South America|Colombia|Departamento de Boyacá|San José de Pare","1","1"
"COL689","COL689_9172165","3","9172165","San Juanito","4.42906","-73.69636","ADM2","second-order administrative division","6295630|6255150|CO|19|9172165","Earth|South America|Colombia|Departamento del Meta|San Juanito","1","1"
"COL689","COL689_3669407","3","3669407","San Luis","6.0","-74.83333","ADM2","second-order administrative division","6295630|6255150|CO|02|3669407","Earth|South America|Colombia|Antioquia|San Luis","1","1"
"COL689","COL689_3669357","3","3669357","San Luis de Gaceno","4.85286","-73.14198","ADM2","second-order administrative division","6295630|6255150|CO|36|3669357","Earth|South America|Colombia|Departamento de Boyacá|San Luis de Gaceno","1","1"
"COL403","COL403_3669357","3","3669357","San Luis de Gaceno","4.85286","-73.14198","ADM2","second-order administrative division","6295630|6255150|CO|36|3669357","Earth|South America|Colombia|Departamento de Boyacá|San Luis de Gaceno","1","1"
"COL689","COL689_3669334","3","3669334","San Martín","3.7","-73.7","ADM2","second-order administrative division","6295630|6255150|CO|19|3669334","Earth|South America|Colombia|Departamento del Meta|San Martín","1","1"
"COL689","COL689_3669314","3","3669314","San Mateo","6.37704","-72.57797","ADM2","second-order administrative division","6295630|6255150|CO|36|3669314","Earth|South America|Colombia|Departamento de Boyacá|San Mateo","1","1"
"COL403","COL403_3669314","3","3669314","San Mateo","6.37704","-72.57797","ADM2","second-order administrative division","6295630|6255150|CO|36|3669314","Earth|South America|Colombia|Departamento de Boyacá|San Mateo","1","1"
"COL689","COL689_3669239","3","3669239","San Miguel de Sema","5.55","-73.75","ADM2","second-order administrative division","6295630|6255150|CO|36|3669239","Earth|South America|Colombia|Departamento de Boyacá|San Miguel de Sema","1","1"
"COL403","COL403_3669239","3","3669239","San Miguel de Sema","5.55","-73.75","ADM2","second-order administrative division","6295630|6255150|CO|36|3669239","Earth|South America|Colombia|Departamento de Boyacá|San Miguel de Sema","1","1"
"COL689","COL689_3669174","3","3669174","San Pablo de Borbur","5.66638","-74.13723","ADM2","second-order administrative division","6295630|6255150|CO|36|3669174","Earth|South America|Colombia|Departamento de Boyacá|San Pablo de Borbur","1","1"
"COL403","COL403_3669174","3","3669174","San Pablo de Borbur","5.66638","-74.13723","ADM2","second-order administrative division","6295630|6255150|CO|36|3669174","Earth|South America|Colombia|Departamento de Boyacá|San Pablo de Borbur","1","1"
"COL689","COL689_3669168","3","3669168","San Pedro","6.43485","-75.58801","ADM2","second-order administrative division","6295630|6255150|CO|02|3669168","Earth|South America|Colombia|Antioquia|San Pedro","1","1"
"COL689","COL689_3669034","3","3669034","San Rafael","6.31234","-75.02426","ADM2","second-order administrative division","6295630|6255150|CO|02|3669034","Earth|South America|Colombia|Antioquia|San Rafael","1","1"
"COL689","COL689_3669018","3","3669018","San Roque","6.44421","-74.95246","ADM2","second-order administrative division","6295630|6255150|CO|02|3669018","Earth|South America|Colombia|Antioquia|San Roque","1","1"
"COL689","COL689_3689819","3","3689819","Santafé de Antioquia","6.55","-75.9","ADM2","second-order administrative division","6295630|6255150|CO|02|3689819","Earth|South America|Colombia|Antioquia|Santafé de Antioquia","1","1"
"COL154","COL154_3689819","3","3689819","Santafé de Antioquia","6.55","-75.9","ADM2","second-order administrative division","6295630|6255150|CO|02|3689819","Earth|South America|Colombia|Antioquia|Santafé de Antioquia","1","1"
"COL86","COL86_3689819","3","3689819","Santafé de Antioquia","6.55","-75.9","ADM2","second-order administrative division","6295630|6255150|CO|02|3689819","Earth|South America|Colombia|Antioquia|Santafé de Antioquia","1","1"
"COL689","COL689_9172275","3","9172275","Santana","6.04464","-73.51107","ADM2","second-order administrative division","6295630|6255150|CO|36|9172275","Earth|South America|Colombia|Departamento de Boyacá|Santana","1","1"
"COL403","COL403_9172275","3","9172275","Santana","6.04464","-73.51107","ADM2","second-order administrative division","6295630|6255150|CO|36|9172275","Earth|South America|Colombia|Departamento de Boyacá|Santana","1","1"
"COL689","COL689_3668452","3","3668452","Santa Rosa de Osos","6.66667","-75.41667","ADM2","second-order administrative division","6295630|6255150|CO|02|3668452","Earth|South America|Colombia|Antioquia|Santa Rosa de Osos","1","1"
"COL689","COL689_3668448","3","3668448","Santa Rosa de Viterbo","5.88515","-73.01344","ADM2","second-order administrative division","6295630|6255150|CO|36|3668448","Earth|South America|Colombia|Departamento de Boyacá|Santa Rosa de Viterbo","1","1"
"COL403","COL403_3668448","3","3668448","Santa Rosa de Viterbo","5.88515","-73.01344","ADM2","second-order administrative division","6295630|6255150|CO|36|3668448","Earth|South America|Colombia|Departamento de Boyacá|Santa Rosa de Viterbo","1","1"
"COL689","COL689_3668437","3","3668437","Santa Sofía","5.70213","-73.62976","ADM2","second-order administrative division","6295630|6255150|CO|36|3668437","Earth|South America|Colombia|Departamento de Boyacá|Santa Sofía","1","1"
"COL403","COL403_3668437","3","3668437","Santa Sofía","5.70213","-73.62976","ADM2","second-order administrative division","6295630|6255150|CO|36|3668437","Earth|South America|Colombia|Departamento de Boyacá|Santa Sofía","1","1"
"COL689","COL689_9172241","3","9172241","Santo Domingo","6.47347","-75.15464","ADM2","second-order administrative division","6295630|6255150|CO|02|9172241","Earth|South America|Colombia|Antioquia|Santo Domingo","1","1"
"COL689","COL689_3668328","3","3668328","El Santuario","6.13333","-75.25","ADM2","second-order administrative division","6295630|6255150|CO|02|3668328","Earth|South America|Colombia|Antioquia|El Santuario","1","1"
"COL689","COL689_3668318","3","3668318","San Vicente","6.33333","-75.33333","ADM2","second-order administrative division","6295630|6255150|CO|02|3668318","Earth|South America|Colombia|Antioquia|San Vicente","1","1"
"COL689","COL689_3668222","3","3668222","Sativanorte","6.10584","-72.7532","ADM2","second-order administrative division","6295630|6255150|CO|36|3668222","Earth|South America|Colombia|Departamento de Boyacá|Sativanorte","1","1"
"COL403","COL403_3668222","3","3668222","Sativanorte","6.10584","-72.7532","ADM2","second-order administrative division","6295630|6255150|CO|36|3668222","Earth|South America|Colombia|Departamento de Boyacá|Sativanorte","1","1"
"COL689","COL689_3668220","3","3668220","Sativasur","6.04624","-72.74008","ADM2","second-order administrative division","6295630|6255150|CO|36|3668220","Earth|South America|Colombia|Departamento de Boyacá|Sativasur","1","1"
"COL403","COL403_3668220","3","3668220","Sativasur","6.04624","-72.74008","ADM2","second-order administrative division","6295630|6255150|CO|36|3668220","Earth|South America|Colombia|Departamento de Boyacá|Sativasur","1","1"
"COL689","COL689_3668097","3","3668097","Siachoque","5.46904","-73.23448","ADM2","second-order administrative division","6295630|6255150|CO|36|3668097","Earth|South America|Colombia|Departamento de Boyacá|Siachoque","1","1"
"COL403","COL403_3668097","3","3668097","Siachoque","5.46904","-73.23448","ADM2","second-order administrative division","6295630|6255150|CO|36|3668097","Earth|South America|Colombia|Departamento de Boyacá|Siachoque","1","1"
"COL689","COL689_3667903","3","3667903","Soatá","6.29966","-72.72422","ADM2","second-order administrative division","6295630|6255150|CO|36|3667903","Earth|South America|Colombia|Departamento de Boyacá|Soatá","1","1"
"COL403","COL403_3667903","3","3667903","Soatá","6.29966","-72.72422","ADM2","second-order administrative division","6295630|6255150|CO|36|3667903","Earth|South America|Colombia|Departamento de Boyacá|Soatá","1","1"
"COL689","COL689_3667881","3","3667881","Socotá","5.90898","-72.58113","ADM2","second-order administrative division","6295630|6255150|CO|36|3667881","Earth|South America|Colombia|Departamento de Boyacá|Socotá","1","1"
"COL403","COL403_3667881","3","3667881","Socotá","5.90898","-72.58113","ADM2","second-order administrative division","6295630|6255150|CO|36|3667881","Earth|South America|Colombia|Departamento de Boyacá|Socotá","1","1"
"COL689","COL689_3667874","3","3667874","Sogamoso","5.64011","-72.9119","ADM2","second-order administrative division","6295630|6255150|CO|36|3667874","Earth|South America|Colombia|Departamento de Boyacá|Sogamoso","1","1"
"COL403","COL403_3667874","3","3667874","Sogamoso","5.64011","-72.9119","ADM2","second-order administrative division","6295630|6255150|CO|36|3667874","Earth|South America|Colombia|Departamento de Boyacá|Sogamoso","1","1"
"COL689","COL689_9172276","3","9172276","Somondoco","4.92464","-73.46037","ADM2","second-order administrative division","6295630|6255150|CO|36|9172276","Earth|South America|Colombia|Departamento de Boyacá|Somondoco","1","1"
"COL403","COL403_9172276","3","9172276","Somondoco","4.92464","-73.46037","ADM2","second-order administrative division","6295630|6255150|CO|36|9172276","Earth|South America|Colombia|Departamento de Boyacá|Somondoco","1","1"
"COL689","COL689_3667817","3","3667817","Sopetrán","6.5","-75.75","ADM2","second-order administrative division","6295630|6255150|CO|02|3667817","Earth|South America|Colombia|Antioquia|Sopetrán","1","1"
"COL154","COL154_3667817","3","3667817","Sopetrán","6.5","-75.75","ADM2","second-order administrative division","6295630|6255150|CO|02|3667817","Earth|South America|Colombia|Antioquia|Sopetrán","1","1"
"COL86","COL86_3667817","3","3667817","Sopetrán","6.5","-75.75","ADM2","second-order administrative division","6295630|6255150|CO|02|3667817","Earth|South America|Colombia|Antioquia|Sopetrán","1","1"
"COL689","COL689_9172278","3","9172278","Sora","5.57402","-73.49701","ADM2","second-order administrative division","6295630|6255150|CO|36|9172278","Earth|South America|Colombia|Departamento de Boyacá|Sora","1","1"
"COL403","COL403_9172278","3","9172278","Sora","5.57402","-73.49701","ADM2","second-order administrative division","6295630|6255150|CO|36|9172278","Earth|South America|Colombia|Departamento de Boyacá|Sora","1","1"
"COL689","COL689_9172038","3","9172038","Soracá","5.45765","-73.34743","ADM2","second-order administrative division","6295630|6255150|CO|36|9172038","Earth|South America|Colombia|Departamento de Boyacá|Soracá","1","1"
"COL403","COL403_9172038","3","9172038","Soracá","5.45765","-73.34743","ADM2","second-order administrative division","6295630|6255150|CO|36|9172038","Earth|South America|Colombia|Departamento de Boyacá|Soracá","1","1"
"COL689","COL689_3667797","3","3667797","Sotaquirá","5.76179","-73.28594","ADM2","second-order administrative division","6295630|6255150|CO|36|3667797","Earth|South America|Colombia|Departamento de Boyacá|Sotaquirá","1","1"
"COL403","COL403_3667797","3","3667797","Sotaquirá","5.76179","-73.28594","ADM2","second-order administrative division","6295630|6255150|CO|36|3667797","Earth|South America|Colombia|Departamento de Boyacá|Sotaquirá","1","1"
"COL689","COL689_3667661","3","3667661","Susacón","6.18607","-72.75673","ADM2","second-order administrative division","6295630|6255150|CO|36|3667661","Earth|South America|Colombia|Departamento de Boyacá|Susacón","1","1"
"COL403","COL403_3667661","3","3667661","Susacón","6.18607","-72.75673","ADM2","second-order administrative division","6295630|6255150|CO|36|3667661","Earth|South America|Colombia|Departamento de Boyacá|Susacón","1","1"
"COL689","COL689_3667648","3","3667648","Sutatenza","4.99643","-73.45454","ADM2","second-order administrative division","6295630|6255150|CO|36|3667648","Earth|South America|Colombia|Departamento de Boyacá|Sutatenza","1","1"
"COL403","COL403_3667648","3","3667648","Sutatenza","4.99643","-73.45454","ADM2","second-order administrative division","6295630|6255150|CO|36|3667648","Earth|South America|Colombia|Departamento de Boyacá|Sutatenza","1","1"
"COL689","COL689_3667474","3","3667474","Támesis","5.67053","-75.72153","ADM2","second-order administrative division","6295630|6255150|CO|02|3667474","Earth|South America|Colombia|Antioquia|Támesis","1","1"
"COL154","COL154_3667474","3","3667474","Támesis","5.67053","-75.72153","ADM2","second-order administrative division","6295630|6255150|CO|02|3667474","Earth|South America|Colombia|Antioquia|Támesis","1","1"
"COL689","COL689_3667381","3","3667381","Tarso","5.83333","-75.83333","ADM2","second-order administrative division","6295630|6255150|CO|02|3667381","Earth|South America|Colombia|Antioquia|Tarso","1","1"
"COL689","COL689_3667374","3","3667374","Tasco","5.84817","-72.75386","ADM2","second-order administrative division","6295630|6255150|CO|36|3667374","Earth|South America|Colombia|Departamento de Boyacá|Tasco","1","1"
"COL403","COL403_3667374","3","3667374","Tasco","5.84817","-72.75386","ADM2","second-order administrative division","6295630|6255150|CO|36|3667374","Earth|South America|Colombia|Departamento de Boyacá|Tasco","1","1"
"COL689","COL689_3667289","3","3667289","Tenza","5.03677","-73.45504","ADM2","second-order administrative division","6295630|6255150|CO|36|3667289","Earth|South America|Colombia|Departamento de Boyacá|Tenza","1","1"
"COL403","COL403_3667289","3","3667289","Tenza","5.03677","-73.45504","ADM2","second-order administrative division","6295630|6255150|CO|36|3667289","Earth|South America|Colombia|Departamento de Boyacá|Tenza","1","1"
"COL689","COL689_3667219","3","3667219","Tibaná","5.28461","-73.42777","ADM2","second-order administrative division","6295630|6255150|CO|36|3667219","Earth|South America|Colombia|Departamento de Boyacá|Tibaná","1","1"
"COL403","COL403_3667219","3","3667219","Tibaná","5.28461","-73.42777","ADM2","second-order administrative division","6295630|6255150|CO|36|3667219","Earth|South America|Colombia|Departamento de Boyacá|Tibaná","1","1"
"COL689","COL689_3667213","3","3667213","Tibasosa","5.71811","-73.02984","ADM2","second-order administrative division","6295630|6255150|CO|36|3667213","Earth|South America|Colombia|Departamento de Boyacá|Tibasosa","1","1"
"COL403","COL403_3667213","3","3667213","Tibasosa","5.71811","-73.02984","ADM2","second-order administrative division","6295630|6255150|CO|36|3667213","Earth|South America|Colombia|Departamento de Boyacá|Tibasosa","1","1"
"COL689","COL689_3667051","3","3667051","Tinjacá","5.56637","-73.71053","ADM2","second-order administrative division","6295630|6255150|CO|36|3667051","Earth|South America|Colombia|Departamento de Boyacá|Tinjacá","1","1"
"COL403","COL403_3667051","3","3667051","Tinjacá","5.56637","-73.71053","ADM2","second-order administrative division","6295630|6255150|CO|36|3667051","Earth|South America|Colombia|Departamento de Boyacá|Tinjacá","1","1"
"COL689","COL689_9172279","3","9172279","Tipacoque","6.39691","-72.7219","ADM2","second-order administrative division","6295630|6255150|CO|36|9172279","Earth|South America|Colombia|Departamento de Boyacá|Tipacoque","1","1"
"COL403","COL403_9172279","3","9172279","Tipacoque","6.39691","-72.7219","ADM2","second-order administrative division","6295630|6255150|CO|36|9172279","Earth|South America|Colombia|Departamento de Boyacá|Tipacoque","1","1"
"COL689","COL689_3667024","3","3667024","Titiribí","6.08333","-75.8","ADM2","second-order administrative division","6295630|6255150|CO|02|3667024","Earth|South America|Colombia|Antioquia|Titiribí","1","1"
"COL689","COL689_3667008","3","3667008","Toca","5.55822","-73.18539","ADM2","second-order administrative division","6295630|6255150|CO|36|3667008","Earth|South America|Colombia|Departamento de Boyacá|Toca","1","1"
"COL403","COL403_3667008","3","3667008","Toca","5.55822","-73.18539","ADM2","second-order administrative division","6295630|6255150|CO|36|3667008","Earth|South America|Colombia|Departamento de Boyacá|Toca","1","1"
"COL689","COL689_3666962","3","3666962","Toledo","7.0","-75.7","ADM2","second-order administrative division","6295630|6255150|CO|02|3666962","Earth|South America|Colombia|Antioquia|Toledo","1","1"
"COL689","COL689_3666906","3","3666906","Tópaga","5.77484","-72.82837","ADM2","second-order administrative division","6295630|6255150|CO|36|3666906","Earth|South America|Colombia|Departamento de Boyacá|Tópaga","1","1"
"COL403","COL403_3666906","3","3666906","Tópaga","5.77484","-72.82837","ADM2","second-order administrative division","6295630|6255150|CO|36|3666906","Earth|South America|Colombia|Departamento de Boyacá|Tópaga","1","1"
"COL689","COL689_3666965","3","3666965","Togüí","5.89434","-73.51366","ADM2","second-order administrative division","6295630|6255150|CO|36|3666965","Earth|South America|Colombia|Departamento de Boyacá|Togüí","1","1"
